simulation_id,assignment_method,reporting_method,iroas_estimate,iroas_lower,iroas_upper,ci_width,half_ci_width,significant
97,Random,SCM,-0.10465202898075177,-8.238540084947337,8.029236026985833,16.26777611193317,8.133888055966585,False
97,Random,STGCN,0.36917213610251604,0.29533770888201283,0.44300656332301924,0.14766885444100641,0.07383442722050321,True
98,Random,MeanMatching,-0.46953043589409227,-4.567236892216589,2.827189461876656,7.394426354093245,3.6972131770466223,False
98,Random,GBR,0.006585885697684295,-0.003692326434536169,0.019800630194593757,0.023492956629129928,0.011746478314564964,False
98,Random,TBR,0.0534621326633732,-0.159871868621056,0.2667961339478024,0.4266680025688584,0.2133340012844292,False
98,Random,SCM,-0.03456052700149463,-0.9975611977523596,0.9284401437493705,1.92600134150173,0.963000670750865,False
98,Random,STGCN,6.537352067902842,5.2298816543222735,7.84482248148341,2.6149408271611367,1.3074704135805684,True
99,Random,MeanMatching,-3.463506015309582,-14.153306227284535,26.38181582903379,40.53512205631833,20.267561028159164,False
99,Random,GBR,-0.009002997673595078,-0.023683986205297165,0.00516796087043043,0.028851947075727594,0.014425973537863797,False
99,Random,TBR,-0.6033426057304437,-1.5947443267171577,0.38805911525627035,1.9828034419734282,0.9914017209867141,False
99,Random,SCM,-1.1797650351943276,-2.381145746322524,0.021615675933868594,2.4027614222563924,1.2013807111281962,False
99,Random,STGCN,2.550102500697521,2.040082000558017,3.060123000837025,1.020041000279008,0.510020500139504,True
